20793,563,xGPeNN9S0Fg,2442,One Direction,831,Little Things,sense,44755,Though it makes no __ to me,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,90990,95400,4410,0,0
20794,563,xGPeNN9S0Fg,2442,One Direction,831,Little Things,yourself,44763,You never love __ half first much as I love you,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,136090,143940,7850,0,0
20795,563,xGPeNN9S0Fg,2442,One Direction,831,Little Things,yourself,44764,You'll never treat __ right darling but I want you too,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,143940,152360,8420,0,0
20796,563,xGPeNN9S0Fg,2442,One Direction,831,Little Things,yourself,44766,Maybe you'll love __ like I love you,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,161470,170440,8970,0,0
20806,569,D1Xr-JFLxik,2448,Taylor Swift,870,White Horse,horse,46974,"And your white __, to come around",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,74380,88380,14000,0,0
20807,569,D1Xr-JFLxik,2448,Taylor Swift,870,White Horse,horse,46990,"And your white __, to come around",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,141720,155880,14160,0,0
20808,569,D1Xr-JFLxik,2448,Taylor Swift,870,White Horse,horse,46998,And its too late for you and your white __,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,196230,201140,4910,0,0
20809,569,D1Xr-JFLxik,2448,Taylor Swift,870,White Horse,horse,46999,"Now its too late for you and your white __, to catch me now",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,201140,220770,19630,0,0
20810,571,VuNIsY6JdUw,2448,Taylor Swift,872,You Belong With Me,myself,47106,"Laughing on a park bench, thinking to __",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,78170,82240,4070,0,0
20811,571,VuNIsY6JdUw,2448,Taylor Swift,872,You Belong With Me,house,47125,I remember you driving to my __ in the middle of the night,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,157030,162510,5480,0,0
20813,572,8xg3vE8Ie_E,2448,Taylor Swift,874,Love Story,staircase,47220,And I was crying on the __,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,55950,58800,2850,0,0
20814,575,5NPBIwQyPWE,2439,Avril Lavigne,875,Complicated,else,47271,Somebody __ around everyone else,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,56770,59700,2930,0,0
20815,575,5NPBIwQyPWE,2439,Avril Lavigne,875,Complicated,else,47271,Somebody else around everyone __,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,56770,59700,2930,0,0
20816,575,5NPBIwQyPWE,2439,Avril Lavigne,875,Complicated,else,47278,"Acting like you're somebody __, gets me frustrated",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,75390,79890,4500,0,0
20817,575,5NPBIwQyPWE,2439,Avril Lavigne,875,Complicated,promised,47281,"Honesty, you __ me I'm never gonna find you fake it",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,87510,91920,4410,0,0
20818,575,5NPBIwQyPWE,2439,Avril Lavigne,875,Complicated,else,47284,Dressed up like you're something __,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,100150,103230,3080,0,0
